61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PFO357,60,LTS,DEFENDER POTASIO (20 LT),4209,252540,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PFO062,5,LTS,DEFENDER BORO (5 LTS),4850,24250,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PH0149,20,LTS,ROUNDUP FULL II (20 LT),4995,99900,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PH0037,5,LTS,CENTURION SUPER (1 LT),22115,110575,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PF0192,4,KGS,3 TAC BETA (1 KG),44500,178000,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PI0193,1,LTS,RUFAST 075 EW ( 1 LT),187500,187500,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PF0127,6,KGS,TELDOR 50% WP ( 1 KG),95050,570300,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PF0078,25,LTS,DEFENDER MAGNESIO (5 LT),3495,87375,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PFO357,60,LTS,DEFENDER POTASIO (20 LT),4209,252540,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PFO062,5,LTS,DEFENDER BORO (5 LTS),4850,24250,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PH0149,20,LTS,ROUNDUP FULL II (20 LT),4995,99900,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PH0037,5,LTS,CENTURION SUPER (1 LT),22115,110575,0000852,COBRANZA DE OFICINA
61,22,14/09/2016,NOTAS DE CREDITO,76830710-5,AGRICOLA INDEPENDENCIA LTDA,AGRICOLA,1 NORTE 1077 OF. 204 EDIF. VICENTENARIO,TALCA,TALCA,      ,6041760,1147934.4,7189694.4,00PF0192,4,KGS,3 TAC BETA (1 KG),44500,178000,0000852,COBRANZA DE OFICINA
